standardized_name,earliest_filing_year,ipc_class_subclass,short_title,cluster_level1,group,n_patents,frac_patents,n_uspto,frac_uspto,n_usep,frac_usep,n_triadic,frac_triadic,n_ip5,frac_ip5,n_green,frac_green,n_basic,n_applied,frac_basic,mean_distance_to_science,mean_scope,mean_family_size,mean_backward_cites,mean_npl_cites,mean_originality,mean_radicalness,mean_forward_cites_5yr,mean_generality,frac_top10pct_forward
BROUSSARD ALPHE,1983,A45C,Hand Carried Bags,Consumer,Consumer Products and Fabrication,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,,0,0,0,,,0,,0
BROUSSARD ALPHE,1983,A46B,Brushes,Consumer,Consumer Products and Fabrication,1,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0.00390625,0.878176669687799,1
BROUSSARD ALPHE,1983,A61G,Patient Transport,Healthcare,Biotechnology and Healthcare,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,,0,0,0,,,0,,0
BROUSSARD ALPHE,1983,B26B,Hand-Held Cutting Tools Not Otherwise Provided For,Fabrication,Consumer Products and Fabrication,1,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0.00390625,0.878176669687799,1
BROUSSARD ALPHE,1983,B42F,Sheets Temporarily Attached Together,Fabrication,Consumer Products and Fabrication,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,,0,0,0,,,0,,0
BROUSSARD ALPHE,1983,B43K,Implements For Writing Or Drawing,Fabrication,Consumer Products and Fabrication,1,0.2,1,0.2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0.00390625,0.878176669687799,1
BROUSSARD ALPHE,1984,A63B,Physical Training,Consumer,Consumer Products and Fabrication,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0.0029296875,0.635109912899212,1
BROUSSARD ALPHE,1986,B23Q,"Details, Components, Or Accessories For Machine Tools",Fabrication,Consumer Products and Fabrication,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,6,,0,0,0,,,0,,0
BUCK TOOL CO,1976,B23B,Turning; Boring,Fabrication,Consumer Products and Fabrication,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0.0048828125,0.28227107239965,1
BUEHLER ALFRED,2000,B65D,Containers For Storage Or Transport Of Articles Or Materials,Transportation,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,0,0,0,,,0,,0
BULTFAB AB,1968,F16B,Devices For Securing Constructional Elements Or Machine Parts Together,Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
BULTFAB AB,1969,F16B,Devices For Securing Constructional Elements Or Machine Parts Together,Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
BUREAU DE RECHERCHES ET D EXPLOITATION DE PROCEDES ET BREVETS,1960,A45D,Hairdressing Or Shaving,Consumer,Consumer Products and Fabrication,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
BUREAU DE RECHERCHES ET DE PARTICIPATIONS MINIERES,1980,C10G,Cracking Hydrocarbon Oils,Chemistry,Physical Sciences and Engineering,1,0.111111111111111,1,0.111111111111111,1,0.111111111111111,0,0,0,0,0,0,0.111111111111111,0,1,2,,0,0,0,,,0.0029296875,0.635109912899212,1
BYAH AHMED,2020,F01K,Steam Engine Plants; Steam Accumulators,Machines,Machinery and Transportation,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0.2,0,1,2,,0,0,0,,,0,,0
BYAH AHMED,2020,F03B,Machines Or Engines For Liquids,Machines,Machinery and Transportation,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0.2,0,1,2,,0,0,0,,,0,,0
BYAH AHMED,2020,F03G,"Spring, Weight, Inertia, Or Like Motors",Machines,Machinery and Transportation,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0.2,0,1,2,,0,0,0,,,0,,0
BYAH AHMED,2023,F01K,Steam Engine Plants; Steam Accumulators,Machines,Machinery and Transportation,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,,0,0,0,,,0,,0
CALISOLAR,2009,C01B,Non-Metallic Elements,Chemistry,Physical Sciences and Engineering,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,0,0,0.0357142857142857,0,1,1,0.166666666666667,0.285714285714286,0.0926640926640927,0.0402298850574713,0.852111377701695,0.750191570881226,0.1,0.929833910649258,0
CALISOLAR,2009,C30B,Single-Crystal Growth,Chemistry,Physical Sciences and Engineering,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,0,0,0.0357142857142857,0,1,1,0.166666666666667,0.285714285714286,0.0926640926640927,0.0402298850574713,0.852111377701695,0.750191570881226,0.1,0.929833910649258,0
CALISOLAR,2009,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,1,0.0357142857142857,0,0,0.0357142857142857,0,1,1,0.166666666666667,0.285714285714286,0.0926640926640927,0.0402298850574713,0.852111377701695,0.750191570881226,0.1,0.929833910649258,0
CALISOLAR,2009,H01L,Semiconductor Devices,Electronics,Electronics and Telecommunication,2,0.0741758241758242,2,0.0741758241758242,2,0.0741758241758242,2,0.0741758241758242,2,0.0741758241758242,1,0.0384615384615385,0.0741758241758242,0,1,1,0.107537361923327,0.355889724310777,0.0477874117017848,0.0357769681565231,0.798742794692697,0.847314460053924,0.0625514403292181,0.667745169307305,0
CALISOLAR,2010,C01B,Non-Metallic Elements,Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
CALISOLAR,2010,C30B,Single-Crystal Growth,Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
CAMBRIDGE WATER TECHNOLOGY,2007,B03C,Magnetic Or Electrostatic Separation,Physics,Physical Sciences and Engineering,1,0.0625,1,0.0625,1,0.0625,0,0,0,0,1,0.0625,0.0625,0,1,2,,0,0,0,0.901769719724355,0.962264150943396,0.0087890625,0.74657818332642,1
CAMBRIDGE WATER TECHNOLOGY,2007,C02F,"Treatment Of Water, Waste Water, Sewage, Or Sludge",Chemistry,Physical Sciences and Engineering,1,0.0625,1,0.0625,1,0.0625,0,0,0,0,1,0.0625,0.0625,0,1,2,,0,0,0,0.901769719724355,0.962264150943396,0.0087890625,0.74657818332642,1
CANON U S A ,2021,G06T,Image Data Processing Or Generation,Information,Electronics and Telecommunication,1,0.25,1,0.25,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0,,0
CAPSOL,2014,H02S,Generation Of Electric Power By Conversion Of Infra-Red Radiation,Electronics,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,2,,0,0,0,,,0.001953125,0.790359002719019,0
CARREFOUR,2020,G01S,Radio Direction-Finding,Information,Electronics and Telecommunication,1,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,1,2,,0,0,0,,,0,,0
CARREFOUR,2020,G06Q,"Data Processing Systems Adapted For Administrative, Or Similar Purposes",Information,Electronics and Telecommunication,1,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,1,2,,0,0,0,,,0,,0
CARREFOUR,2020,H04W,Wireless Communication Networks,Telecommunication,Electronics and Telecommunication,1,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,1,2,,0,0,0,,,0,,0
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,B01F,Mixing,Physics,Physical Sciences and Engineering,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,B01J,Chemical Or Physical Processes,Chemistry,Physical Sciences and Engineering,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,B01L,Laboratory Apparatus,Information,Electronics and Telecommunication,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,B65D,Containers For Storage Or Transport Of Articles Or Materials,Transportation,Machinery and Transportation,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,C07C,Acyclic Or Carbocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,C12M,Apparatus For Enzymology Or Microbiology,Chemistry,Physical Sciences and Engineering,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2004,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,1,0.0232558139534884,0,0,0,0,0.0232558139534884,0,1,1,0.375,0.238095238095238,0.0121580547112462,0.00338983050847458,0.970483757915076,0.763636363636364,0.428571428571429,0.956625578101147,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2005,C08F,Macromolecular Compounds Involving Carbon-To-Carbon Unsaturated Bonds,Chemistry,Physical Sciences and Engineering,1,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,1,,0,0,0,,,0.001953125,0.829531314807134,0
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2005,C08G,Macromolecular Compounds Not Involving Carbon-To-Carbon Unsaturated Bonds,Chemistry,Physical Sciences and Engineering,1,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,1,,0,0,0,,,0.001953125,0.829531314807134,0
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2005,C09K,Materials For Other Applications,Chemistry,Physical Sciences and Engineering,1,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,1,,0,0,0,,,0.001953125,0.829531314807134,0
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2005,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.0714285714285714,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,1,1,,0,0,0,,,0.001953125,0.829531314807134,0
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2016,H03M,Code Conversion,Electronics,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,,0,0,0,,,0,,0
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2017,H03M,Code Conversion,Electronics,Electronics and Telecommunication,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0.5,0,1,1,,0,0,0,,,0,,0
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2018,C07C,Acyclic Or Carbocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.0277777777777778,1,0.0277777777777778,1,0.0277777777777778,1,0.0277777777777778,0,0,1,0.0277777777777778,0.0277777777777778,0,1,1,,0,0,0,,,0.00390625,0.839814760858462,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2018,C07F,"Acyclic, Carbocyclic, Or Heterocyclic Compounds Containing Elements Other Than Carbon, Hydrogen, Halogen, Oxygen, Nitrogen, Sulfur, Selenium Or Tellurium (Metal-Containing Porphyrins) (Macromolecular Compounds)",Chemistry,Physical Sciences and Engineering,1,0.0277777777777778,1,0.0277777777777778,1,0.0277777777777778,1,0.0277777777777778,0,0,1,0.0277777777777778,0.0277777777777778,0,1,1,,0,0,0,,,0.00390625,0.839814760858462,1
CEA COMMISSARIAT A L ENERGIE ATOMIQUE ,2018,C22B,Production Or Refining Of Metals,Chemistry,Physical Sciences and Engineering,1,0.0277777777777778,1,0.0277777777777778,1,0.0277777777777778,1,0.0277777777777778,0,0,1,0.0277777777777778,0.0277777777777778,0,1,1,,0,0,0,,,0.00390625,0.839814760858462,1
CELGENE CORPORATION,2015,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0.0136986301369863,0,1,1,0.375,0.418604651162791,0.167669819432502,0.0290322580645161,0.88319977126957,0.864864864864865,0.184971098265896,0.842997811816193,1
CELGENE CORPORATION,2015,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0.0136986301369863,0,1,1,0.375,0.418604651162791,0.167669819432502,0.0290322580645161,0.88319977126957,0.864864864864865,0.184971098265896,0.842997811816193,1
CELGENE CORPORATION,2015,C07K,Peptides,Chemistry,Physical Sciences and Engineering,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0.0136986301369863,0,1,1,0.375,0.418604651162791,0.167669819432502,0.0290322580645161,0.88319977126957,0.864864864864865,0.184971098265896,0.842997811816193,1
CELGENE CORPORATION,2015,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0.0136986301369863,0,1,1,0.375,0.418604651162791,0.167669819432502,0.0290322580645161,0.88319977126957,0.864864864864865,0.184971098265896,0.842997811816193,1
CELGENE CORPORATION,2015,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,1,0.0136986301369863,0,0,0.0136986301369863,0,1,1,0.375,0.418604651162791,0.167669819432502,0.0290322580645161,0.88319977126957,0.864864864864865,0.184971098265896,0.842997811816193,1
CELLUTECH,2007,B05D,Processes For Applying Liquids To Surfaces,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,B22F,Working Metallic Powder,Fabrication,Consumer Products and Fabrication,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,B32B,Layered Products,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,B82B,Nanostructures Formed By Manipulation Of Atoms Or Molecules,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,C08J,General Processes Of Compounding,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,C08K,Use Of Inorganic Or Non-Macromolecular Organic Substances As Compounding Ingredients,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,C08L,Compositions Of Macromolecular Compounds,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,C12R,"Indexing Scheme Associated With Subclasses , Relating To Microorganisms",Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,D21F,Paper-Making Machines,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,D21H,Pulp Compositions,Chemistry,Physical Sciences and Engineering,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELLUTECH,2007,H01F,Magnets; Inductances; Transformers,Electronics,Electronics and Telecommunication,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,1,0.0185185185185185,0,0,0,0,0.0185185185185185,0,1,1,,0,0,0,,,0.0107421875,0.969275436301567,1
CELTAXSYS,2006,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,1,0.0204081632653061,0.0204081632653061,0,1,1,,0,0,0,,,0.0078125,0.803608461219411,1
CELTAXSYS,2006,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,1,0.0204081632653061,0.0204081632653061,0,1,1,,0,0,0,,,0.0078125,0.803608461219411,1
CELTAXSYS,2006,C07K,Peptides,Chemistry,Physical Sciences and Engineering,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,1,0.0204081632653061,0.0204081632653061,0,1,1,,0,0,0,,,0.0078125,0.803608461219411,1
CELTAXSYS,2006,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,1,0.0204081632653061,0.0204081632653061,0,1,1,,0,0,0,,,0.0078125,0.803608461219411,1
CELTAXSYS,2006,C12Q,"Measuring Or Testing Processes Involving Enzymes, Nucleic Acids Or Microorganisms",Chemistry,Physical Sciences and Engineering,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,1,0.0204081632653061,0.0204081632653061,0,1,1,,0,0,0,,,0.0078125,0.803608461219411,1
CELTAXSYS,2006,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,1,0.0204081632653061,0,0,1,0.0204081632653061,0.0204081632653061,0,1,1,,0,0,0,,,0.0078125,0.803608461219411,1
CENTRE D ETUDES ET DES RECHERCHES DES PHOSPHATES MINERAUX CERPHOS ,1992,C01B,Non-Metallic Elements,Chemistry,Physical Sciences and Engineering,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,3,,0,0,0,,,0,,0
CENTRE D ETUDES ET DES RECHERCHES DES PHOSPHATES MINERAUX CERPHOS ,2007,C01B,Non-Metallic Elements,Chemistry,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,1,0.125,0.125,0,1,1,,0,0,0,,,0,,0
CENTRE D ETUDES ET DES RECHERCHES DES PHOSPHATES MINERAUX CERPHOS ,2007,C22B,Production Or Refining Of Metals,Chemistry,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,1,0.125,0.125,0,1,1,,0,0,0,,,0,,0
CENTRE DE RECHERCHE D ETUDE SUR LES PROCEDES D IGNIFUGATION DES MATERIAUX,2013,A62D,Extinguishing Fires,Chemistry,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0.2,0,1,1,,0,0,0,,,0,,0
CENTRE DE RECHERCHE D ETUDE SUR LES PROCEDES D IGNIFUGATION DES MATERIAUX,2013,C08J,General Processes Of Compounding,Chemistry,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0.2,0,1,1,,0,0,0,,,0,,0
CENTRE NATIONAL D ETUDES SPATIALES PARIS,1997,H01M,Conversion Of Chemical Energy Into Electrical Energy,Electronics,Electronics and Telecommunication,1,0.0208333333333333,1,0.0208333333333333,1,0.0208333333333333,0,0,0,0,1,0.0208333333333333,0.0208333333333333,0,1,1,,0,0,0,,,0,,0
CENTRO DE ENSENANZA TECNICA INDUSTRIAL,2017,A61B,Diagnosis; Surgery,Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,3,,0,0,0,,,0,,0
CENTRO DE ENSENANZA TECNICA INDUSTRIAL,2017,A61F,Filters For Blood Vessels; Prostheses,Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,2,,0,0,0,,,0,,0
CENTRO DE ENSENANZA TECNICA INDUSTRIAL,2017,A61H,Physical Therapy Apparatus,Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,2,,0,0,0,,,0,,0
CENTRO DE ENSENANZA TECNICA INDUSTRIAL,2017,A61N,Electrotherapy; Magnetotherapy; Radiation Therapy; Ultrasound Therapy,Healthcare,Biotechnology and Healthcare,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,3,,0,0,0,,,0,,0
